Date,Open,High,Low,Close,Adj Close,Volume
2019-08-19,5.260000,5.700000,5.260000,5.400000,5.400000,2504900
2019-08-20,5.390000,5.620000,5.300000,5.490000,5.490000,2020200
2019-08-21,5.580000,5.600000,5.160000,5.300000,5.300000,1817500
2019-08-22,5.310000,5.410000,4.970000,4.970000,4.970000,2339400
2019-08-23,4.980000,5.050000,4.630000,4.650000,4.650000,2637900
2019-08-26,4.750000,4.975000,4.650000,4.670000,4.670000,1743100
2019-08-27,4.690000,4.780000,4.375000,4.400000,4.400000,2249700
2019-08-28,4.400000,4.549000,4.210000,4.270000,4.270000,3101700
2019-08-29,4.340000,4.345000,4.020000,4.180000,4.180000,3077600
2019-08-30,4.180000,4.680000,4.170000,4.480000,4.480000,2096400
2019-09-03,4.430000,4.510000,4.350000,4.450000,4.450000,1539700
2019-09-04,4.460000,4.580000,4.370000,4.490000,4.490000,1286600
2019-09-05,4.520000,4.750000,4.510000,4.630000,4.630000,1705900
2019-09-06,4.630000,4.800000,4.480000,4.780000,4.780000,1459200
2019-09-09,4.690000,4.710000,4.460000,4.670000,4.670000,1675300
2019-09-10,4.680000,4.820000,4.490000,4.560000,4.560000,1921600
2019-09-11,4.560000,5.220000,4.550000,4.890000,4.890000,3258000
2019-09-12,4.940000,5.100000,4.600000,4.620000,4.620000,1692400
2019-09-13,4.620000,4.650000,4.370000,4.440000,4.440000,1823700
2019-09-16,4.470000,4.580000,4.160000,4.190000,4.190000,2569500
2019-09-17,3.760000,3.770000,3.095000,3.310000,3.310000,11176600
2019-09-18,3.330000,3.500000,3.079000,3.340000,3.340000,4871500
2019-09-19,3.650000,3.740000,3.300000,3.550000,3.550000,4094500
2019-09-20,3.610000,3.610000,3.320000,3.320000,3.320000,3548500
2019-09-23,3.350000,3.500000,3.280000,3.430000,3.430000,2103300
2019-09-24,3.400000,3.430000,3.210000,3.240000,3.240000,1716500
