Date,Open,High,Low,Close,Adj Close,Volume
2019-04-10,0.200000,0.200000,0.190000,0.190000,0.190000,561850
2019-04-11,0.195000,0.200000,0.190000,0.190000,0.190000,947091
2019-04-12,0.195000,0.195000,0.190000,0.195000,0.195000,356724
2019-04-15,0.195000,0.195000,0.185000,0.190000,0.190000,1291581
2019-04-16,0.190000,0.195000,0.185000,0.190000,0.190000,649629
2019-04-17,0.190000,0.190000,0.185000,0.185000,0.185000,1010611
2019-04-18,0.190000,0.200000,0.185000,0.195000,0.195000,1574907
2019-04-22,0.200000,0.200000,0.190000,0.190000,0.190000,542934
2019-04-23,0.195000,0.195000,0.185000,0.190000,0.190000,781098
2019-04-24,0.190000,0.195000,0.190000,0.190000,0.190000,1177020
2019-04-25,0.190000,0.195000,0.190000,0.195000,0.195000,399989
2019-04-26,0.195000,0.195000,0.190000,0.190000,0.190000,285893
2019-04-29,0.195000,0.195000,0.185000,0.190000,0.190000,944446
2019-04-30,0.185000,0.190000,0.175000,0.175000,0.175000,1989310
2019-05-01,0.180000,0.180000,0.175000,0.180000,0.180000,1306001
2019-05-02,0.180000,0.180000,0.175000,0.175000,0.175000,330158
2019-05-03,0.175000,0.175000,0.170000,0.175000,0.175000,573206
2019-05-06,0.180000,0.185000,0.170000,0.185000,0.185000,1334479
2019-05-07,0.180000,0.185000,0.175000,0.180000,0.180000,1064025
2019-05-08,0.180000,0.180000,0.175000,0.180000,0.180000,420595
2019-05-09,0.180000,0.180000,0.175000,0.180000,0.180000,113076
2019-05-10,0.180000,0.180000,0.175000,0.180000,0.180000,160789
2019-05-13,0.180000,0.180000,0.175000,0.175000,0.175000,990220
2019-05-14,0.180000,0.180000,0.170000,0.175000,0.175000,910592
2019-05-15,0.175000,0.175000,0.170000,0.175000,0.175000,245070
2019-05-16,0.175000,0.175000,0.170000,0.170000,0.170000,471782
2019-05-17,0.175000,0.175000,0.170000,0.175000,0.175000,282656
2019-05-21,0.180000,0.180000,0.170000,0.175000,0.175000,618978
2019-05-22,0.175000,0.180000,0.170000,0.175000,0.175000,225679
2019-05-23,0.175000,0.175000,0.170000,0.170000,0.170000,274048
2019-05-24,0.175000,0.175000,0.170000,0.170000,0.170000,952605
2019-05-27,0.175000,0.175000,0.170000,0.170000,0.170000,370360
2019-05-28,0.175000,0.175000,0.160000,0.165000,0.165000,991499
2019-05-29,0.165000,0.170000,0.160000,0.165000,0.165000,443927
2019-05-30,0.160000,0.170000,0.160000,0.165000,0.165000,674547
2019-05-31,0.165000,0.170000,0.160000,0.165000,0.165000,372773
2019-06-03,0.170000,0.170000,0.160000,0.160000,0.160000,411591
2019-06-04,0.160000,0.165000,0.160000,0.165000,0.165000,632209
2019-06-05,0.165000,0.165000,0.160000,0.160000,0.160000,683566
2019-06-06,0.165000,0.165000,0.160000,0.165000,0.165000,161931
2019-06-07,0.165000,0.165000,0.160000,0.165000,0.165000,171200
2019-06-10,0.165000,0.170000,0.160000,0.170000,0.170000,452134
2019-06-11,0.170000,0.175000,0.160000,0.170000,0.170000,787630
2019-06-12,0.175000,0.175000,0.165000,0.170000,0.170000,200938
2019-06-13,0.175000,0.175000,0.160000,0.165000,0.165000,444718
2019-06-14,0.165000,0.170000,0.160000,0.170000,0.170000,933968
2019-06-17,0.170000,0.170000,0.165000,0.170000,0.170000,306686
2019-06-18,0.170000,0.175000,0.165000,0.165000,0.165000,633946
2019-06-19,0.170000,0.170000,0.165000,0.165000,0.165000,467696
2019-06-20,0.170000,0.170000,0.165000,0.170000,0.170000,383974
2019-06-21,0.165000,0.170000,0.150000,0.170000,0.170000,3497395
2019-06-24,0.160000,0.160000,0.150000,0.160000,0.160000,215736
2019-06-25,0.160000,0.160000,0.155000,0.160000,0.160000,453800
2019-06-26,0.160000,0.160000,0.155000,0.160000,0.160000,332765
2019-06-27,0.160000,0.160000,0.155000,0.160000,0.160000,64100
2019-06-28,0.160000,0.160000,0.155000,0.160000,0.160000,60200
2019-07-02,0.160000,0.170000,0.160000,0.165000,0.165000,703474
2019-07-03,0.165000,0.165000,0.160000,0.160000,0.160000,387800
2019-07-04,0.165000,0.165000,0.160000,0.165000,0.165000,374278
2019-07-05,0.165000,0.165000,0.160000,0.165000,0.165000,259143
2019-07-08,0.170000,0.170000,0.050000,0.125000,0.125000,1684699
2019-07-09,0.145000,0.155000,0.135000,0.155000,0.155000,738360
2019-07-10,0.155000,0.160000,0.155000,0.160000,0.160000,398500
2019-07-11,0.155000,0.160000,0.155000,0.160000,0.160000,198180
2019-07-12,0.160000,0.160000,0.155000,0.155000,0.155000,961669
